MicroId,latitude,longitude,AbsolutVariation,abs_change,PercentageVariation,abs_pct_change,rising
28009,-10.512871420639872,-36.78781782764313,2.0,2.0,25.0,25.0,True
28002,-10.444148511952397,-37.611314273518325,6.0,6.0,28.57142857142857,28.57142857142857,True
28006,-10.949433890734882,-37.71298705148588,8.0,8.0,29.629629629629626,29.629629629629626,True
28004,-10.710530425748777,-37.44079830858229,17.0,17.0,39.53488372093023,39.53488372093023,True
29028,-14.668870104399481,-40.644973680960845,23.0,23.0,19.00826446280992,19.00826446280992,True
29016,-11.52253041566078,-39.32344810679679,40.0,40.0,61.53846153846154,61.53846153846154,True
29003,-13.829180027509429,-45.09223765775949,13.0,13.0,38.23529411764706,38.23529411764706,True
29021,-12.767711323386406,-38.43862151033911,16.0,16.0,7.111111111111111,7.111111111111111,True
29015,-10.888107564566669,-38.327031628491234,18.0,18.0,29.03225806451613,29.03225806451613,True
29032,-17.092272851830312,-39.744336685192756,6.0,6.0,4.054054054054054,4.054054054054054,True
29013,-10.003584492857552,-38.340421839952946,1.0,1.0,4.166666666666666,4.166666666666666,True
29024,-13.470732306531175,-40.2022455079522,2.0,2.0,1.9047619047619049,1.9047619047619049,True
29010,-11.252482603200706,-40.766865456226896,4.0,4.0,6.451612903225806,6.451612903225806,True
29029,-15.485474393579825,-40.35879638058147,8.0,8.0,26.666666666666668,26.666666666666668,True
29011,-12.371542843081713,-40.45474646456733,22.0,22.0,55.00000000000001,55.00000000000001,True
29031,-14.96404492735507,-39.42983203436715,10.0,10.0,7.518796992481203,7.518796992481203,True
29012,-12.258320398443123,-39.357469792431914,82.0,82.0,95.34883720930233,95.34883720930233,True
29014,-10.483204609144266,-39.23510719516944,21.0,21.0,41.17647058823529,41.17647058823529,True
29022,-12.643660040083446,-42.55371332331273,14.0,14.0,40.0,40.0,True
29007,-13.378031266209431,-43.53938878376158,6.0,6.0,15.0,15.0,True
29017,-11.77088815295718,-38.31366439225507,4.0,4.0,5.47945205479452,5.47945205479452,True
31062,-20.770574033110947,-43.04606563857034,11.0,11.0,44.0,44.0,True
31064,-21.140757088683166,-43.02451685318569,11.0,11.0,19.298245614035086,19.298245614035086,True
31015,-17.764702363683682,-41.511982567742,17.0,17.0,51.515151515151516,51.515151515151516,True
31027,-19.27729508396066,-44.1065741281492,5.0,5.0,7.462686567164178,7.462686567164178,True
31048,-21.15866892827133,-46.73286524613009,12.0,12.0,28.57142857142857,28.57142857142857,True
31058,-21.151706087318054,-44.29722831245603,7.0,7.0,35.0,35.0,True
31005,-15.705743614817989,-42.15215327326766,1.0,1.0,2.7027027027027026,2.7027027027027026,True
31052,-22.47183144038781,-46.10024489287116,12.0,12.0,20.689655172413794,20.689655172413794,True
31042,-20.13959080489428,-46.190958517278375,4.0,4.0,33.33333333333333,33.33333333333333,True
31006,-17.119665067326043,-45.124382390256,13.0,13.0,61.904761904761905,61.904761904761905,True
31020,-18.897385982129638,-46.230403117339804,8.0,8.0,12.903225806451612,12.903225806451612,True
31033,-20.34861949959166,-43.51656777520327,7.0,7.0,33.33333333333333,33.33333333333333,True
31007,-16.32994719808373,-44.06332125203159,13.0,13.0,15.294117647058824,15.294117647058824,True
31038,-18.64892515329777,-41.20862067804268,4.0,4.0,40.0,40.0,True
31061,-20.22831898698066,-42.03218829541612,27.0,27.0,56.25,56.25,True
31065,-21.74709509423521,-43.481669579968035,8.0,8.0,10.126582278481013,10.126582278481013,True
31004,-15.406760668881638,-43.209518477647805,11.0,11.0,30.555555555555557,30.555555555555557,True
31032,-20.37190800392098,-44.26924443211127,2.0,2.0,18.181818181818183,18.181818181818183,True
31039,-19.36758578522453,-42.59554918608348,8.0,8.0,10.0,10.0,True
31021,-19.698701590799374,-49.82786032306184,3.0,3.0,7.5,7.5,True
31044,-20.46278019662852,-45.4314138131179,10.0,10.0,27.027027027027028,27.027027027027028,True
